organism,count
"gi|343198675|ref|NR_043249.1| Denitratisoma oestradiolicum strain AcBE2-1 16S ribosomal RNA, partial sequence",35
"gi|1953646489|ref|NR_171393.1| Phenylobacterium parvum strain HYN0004 16S ribosomal RNA, complete sequence",35
"gi|219857381|ref|NR_024969.1| Legionella waltersii strain 2074-AUS-E 16S ribosomal RNA, partial sequence",35
"gi|1270533061|ref|NR_044583.2| Kosmotoga olearia TBF 19.5.1 16S ribosomal RNA, complete sequence",35
"gi|343198792|ref|NR_043690.1| Methylotenera mobilis JLW8 16S ribosomal RNA, partial sequence",35
"gi|1137647772|ref|NR_145554.1| Modestobacter muralis strain MDVD1 16S ribosomal RNA, partial sequence",34
"gi|558508596|ref|NR_104523.1| Micromonospora pisi strain GUI 15 16S ribosomal RNA, partial sequence",34
"gi|961555186|ref|NR_134155.1| Rhodoligotrophos jinshengii strain BUT-3 16S ribosomal RNA, partial sequence",34
"gi|310975068|ref|NR_036932.1| Thermoleophilum minutum 16S ribosomal RNA, partial sequence",34
"gi|559795338|ref|NR_104931.1| Aminobacter carboxidus strain Z-1171 16S ribosomal RNA, partial sequence",33
"gi|2621112331|ref|NR_189234.1| Scleromatobacter humisilvae strain BS-T2-15 16S ribosomal RNA, partial sequence",33
"gi|631250993|ref|NR_112190.1| Rhodoplanes tepidamans strain DSM 9987 16S ribosomal RNA, partial sequence",33
"gi|636560491|ref|NR_116551.1| Desulfocurvus vexinensis DSM 17965 strain VNs36 16S ribosomal RNA, partial sequence",33
"gi|343205939|ref|NR_044443.1| Sorangium cellulosum strain DSM 14627 16S ribosomal RNA, partial sequence",33
"gi|631251023|ref|NR_112220.1| Beijerinckia mobilis strain ATCC 35011 16S ribosomal RNA, partial sequence",33
"gi|444439592|ref|NR_074907.1| Desulfohalobium retbaense DSM 5692 16S ribosomal RNA, partial sequence",32
"gi|1491516058|ref|NR_159256.1| Massilia eburnea strain 10R 5-21 16S ribosomal RNA, partial sequence",32
"gi|343202694|ref|NR_043109.1| Alloalcanivorax balearicus MACL04 16S ribosomal RNA, partial sequence",32
"gi|645320790|ref|NR_117911.1| Blastochloris viridis strain DSM 133 16S ribosomal RNA, partial sequence",32
"gi|444439419|ref|NR_074734.1| Alloalcanivorax dieselolei strain B5 16S ribosomal RNA, partial sequence",32
"gi|2363081214|ref|NR_178850.1| Burkholderia paludis strain MSh1 16S ribosomal RNA, partial sequence",31
"gi|645322174|ref|NR_118983.1| Legionella lytica strain PCM 2298 16S ribosomal RNA, partial sequence",31
"gi|2363085280|ref|NR_180888.1| Elioraea tepida strain MS-P2 16S ribosomal RNA, partial sequence",31
"gi|444439421|ref|NR_074736.1| Nitrosospira multiformis strain ATCC 25196 16S ribosomal RNA, partial sequence",31
"gi|1811131546|ref|NR_165728.1| Piscinibacter terrae strain S-16 16S ribosomal RNA, partial sequence",30
"gi|1811131526|ref|NR_165708.1| Chryseolinea soli strain KIS68-18 16S ribosomal RNA, partial sequence",30
"gi|1199303431|ref|NR_147782.1| Roseomonas elaeocarpi strain PN2 16S ribosomal RNA, partial sequence",30
"gi|566085590|ref|NR_109670.1| Glaciimonas singularis strain A2-57 16S ribosomal RNA, partial sequence",30
"gi|2363080201|ref|NR_178324.1| Paraburkholderia caballeronis strain TNe-841 16S ribosomal RNA, partial sequence",30
"gi|310974915|ref|NR_036779.1| Geothrix fermentans strain H5 16S ribosomal RNA, partial sequence",30
"gi|343199099|ref|NR_044550.1| Dehalogenimonas lykanthroporepellens strain BL-DC-9 16S ribosomal RNA, partial sequence",30
"gi|343204735|ref|NR_043811.1| Variovorax soli strain GH9-3 16S ribosomal RNA, partial sequence",30
"gi|659364491|ref|NR_121691.1| Patulibacter medicamentivorans strain I11 16S ribosomal RNA, partial sequence",29
"gi|636560616|ref|NR_116676.1| Dongia mobilis strain LM22 16S ribosomal RNA, partial sequence",29
"gi|2221405287|ref|NR_175457.1| Ramlibacter humi strain 18x22-1 16S ribosomal RNA, partial sequence",29
"gi|559795171|ref|NR_104760.1| Methylobacillus glycogenes strain TK 0113 16S ribosomal RNA, partial sequence",29
"gi|559795315|ref|NR_104908.1| Pedomicrobium americanum strain IFAM G-1381 16S ribosomal RNA, partial sequence",29
"gi|444303914|ref|NR_074337.1| Dehalogenimonas lykanthroporepellens strain BL-DC-9 16S ribosomal RNA, partial sequence",29
"gi|1033657144|ref|NR_137234.1| Paraburkholderia humisilvae strain Y-12 16S ribosomal RNA, partial sequence",29
"gi|1953646705|ref|NR_171504.1| Trinickia diaoshuihuensis strain NEAU-SY24 16S ribosomal RNA, partial sequence",29
"gi|507148069|ref|NR_102876.1| Pseudobdellovibrio exovorus JSS 16S ribosomal RNA, partial sequence",29
"gi|631251677|ref|NR_112875.1| Ignavibacterium album JCM 16511 strain Mat9-16 16S ribosomal RNA, partial sequence",29
"gi|343205224|ref|NR_043872.1| Trinickia soli strain GP25-8 16S ribosomal RNA, partial sequence",29
"gi|1237084016|ref|NR_042754.2| Geothermobacter ehrlichii strain SS015 16S ribosomal RNA, partial sequence",29
"gi|228719712|ref|NR_027584.1| Acidimicrobium ferrooxidans strain DSM 10331 16S ribosomal RNA, partial sequence",29
"gi|1779814940|ref|NR_165014.1| Pseudomethylobacillus aquaticus strain H-5 16S ribosomal RNA, partial sequence",29
"gi|631251823|ref|NR_113021.1| Clostridium paraputrificum strain JCM 1293 16S ribosomal RNA, partial sequence",28
"gi|2363085434|ref|NR_180965.1| Bifidobacterium saimiriisciurei strain SMA1 16S ribosomal RNA, complete sequence",28
"gi|2363084485|ref|NR_180490.1| Bradyrhizobium diversitatis strain CNPSo 4019 16S ribosomal RNA, partial sequence",28
"gi|661903060|ref|NR_122091.1| Desulfocurvibacter africanus subsp. uniflagellum strain SR-1 16S ribosomal RNA, partial sequence",28
"gi|219857291|ref|NR_024922.1| Peptoclostridium acidaminophilum DSM 3953 16S ribosomal RNA, partial sequence",28
"gi|343200936|ref|NR_041623.1| Roseibacillus persicicus strain YM26-010 16S ribosomal RNA, partial sequence",28
"gi|219857148|ref|NR_024776.1| Thermaerobacter nagasakiensis strain JCM 11223 16S ribosomal RNA, partial sequence",28
"gi|343198836|ref|NR_043813.1| Methyloversatilis universalis FAM5 16S ribosomal RNA, partial sequence",28
"gi|1040566998|ref|NR_137347.1| Sulfurifustis variabilis strain skN76 16S ribosomal RNA, partial sequence",28
"gi|659364440|ref|NR_121678.1| Desulfuromonas acetoxidans strain DSM 684 16S ribosomal RNA, partial sequence",28
"gi|343199051|ref|NR_044429.1| Geoalkalibacter subterraneus strain Red1 16S ribosomal RNA, partial sequence",28
"gi|2363081122|ref|NR_178804.1| Methylothermalis aethiopiae strain LS7-MT 16S ribosomal RNA, partial sequence",27
"gi|444304042|ref|NR_074466.1| Thermodesulfobium narugense strain DSM 14796 16S ribosomal RNA, partial sequence",27
"gi|959494942|ref|NR_133803.1| Ottowia beijingensis strain GCS-AN-3 16S ribosomal RNA, partial sequence",27
"gi|2363087029|ref|NR_181771.1| Elioraea tepida strain MS-P2 16S ribosomal RNA, complete sequence",27
"gi|848212602|ref|NR_132298.1| Chiayiivirga flava strain CC-YHH031 16S ribosomal RNA, partial sequence",27
"gi|636560211|ref|NR_116271.1| Hydrocarboniphaga daqingensis strain B2-9 16S ribosomal RNA, partial sequence",27
"gi|2463901633|ref|NR_184590.1| Undibacter mobilis strain GY_H 16S ribosomal RNA, partial sequence",27
"gi|631251414|ref|NR_112611.1| Calditerricola satsumensis JCM 14719 strain YMO81 16S ribosomal RNA, partial sequence",27
"gi|343201081|ref|NR_041768.1| Methylibium petroleiphilum PM1 16S ribosomal RNA, partial sequence",27
"gi|343200601|ref|NR_041288.1| Paraburkholderia ginsengisoli strain KMY03 16S ribosomal RNA, partial sequence",26
"gi|219846906|ref|NR_026498.1| Phenylobacterium immobile strain E 16S ribosomal RNA, partial sequence",26
"gi|343200678|ref|NR_041365.1| Solirubrobacter soli strain Gsoil 355 16S ribosomal RNA, partial sequence",26
"gi|645321471|ref|NR_118429.1| Fodinibius sediminis strain YIM J21 16S ribosomal RNA, partial sequence",26
"gi|959494818|ref|NR_133697.1| Aridibacter famidurans strain A22_HD_4H 16S ribosomal RNA, partial sequence",26
"gi|2363083560|ref|NR_180028.1| Georgenia faecalis strain ZLJ0423 16S ribosomal RNA, partial sequence",26
"gi|645321209|ref|NR_118231.1| Listeria innocua strain ATCC 33090 16S ribosomal RNA, partial sequence",26
"gi|699005357|ref|NR_126226.1| Thermosulfurimonas dismutans strain S95 16S ribosomal RNA, partial sequence",26
"gi|444439445|ref|NR_074760.1| Rhodoferax ferrireducens T118 16S ribosomal RNA, partial sequence",26
"gi|343203007|ref|NR_043515.1| Pseudolabrys taiwanensis strain CC-BB4 16S ribosomal RNA, partial sequence",26
"gi|265679021|ref|NR_029329.1| Herbaspirillum seropedicae strain Z67 16S ribosomal RNA, partial sequence",25
"gi|507148059|ref|NR_102866.1| Cytophaga hutchinsonii ATCC 33406 16S ribosomal RNA, partial sequence",25
"gi|219857206|ref|NR_024834.1| Thiobacter subterraneus strain C55 16S ribosomal RNA, partial sequence",25
"gi|1150406768|ref|NR_146022.1| Stenotrophobacter roseus strain Ac_15_C4 16S ribosomal RNA, partial sequence",25
"gi|1150406767|ref|NR_146021.1| Stenotrophobacter namibiensis strain Ac_17_F2 16S ribosomal RNA, partial sequence",25
"gi|2363085694|ref|NR_181099.1| Paraflavitalea devenefica strain X16 16S ribosomal RNA, partial sequence",25
"gi|566085511|ref|NR_109582.1| Dokdonella kunshanensis strain DC-3 16S ribosomal RNA, partial sequence",25
"gi|343205828|ref|NR_044273.1| Kutzneria albida strain NRRL B-24060 16S ribosomal RNA, partial sequence",25
"gi|631251487|ref|NR_112684.1| Calditerricola yamamurae strain YMO722 16S ribosomal RNA, partial sequence",25
"gi|636558572|ref|NR_114629.1| Acidiferrobacter thiooxydans strain m-1 16S ribosomal RNA, partial sequence",25
"gi|343203040|ref|NR_043576.1| Geobacter pickeringii strain G13 16S ribosomal RNA, partial sequence",25
"gi|1909404479|ref|NR_170534.1| Duganella fentianensis strain FT93W 16S ribosomal RNA, partial sequence",24
"gi|310975013|ref|NR_036877.1| Craurococcus roseus strain NS130 16S ribosomal RNA, partial sequence",24
"gi|219857503|ref|NR_025091.1| Heliomicrobium undosum strain BG29 16S ribosomal RNA, partial sequence",24
"gi|1909404478|ref|NR_170533.1| Duganella aquatilis strain FT26W 16S ribosomal RNA, partial sequence",24
"gi|559795397|ref|NR_104990.1| Desulfovibrio desulfuricans strain Essex 6 16S ribosomal RNA, partial sequence",24
"gi|586661744|ref|NR_044869.2| Bradyrhizobium lupini strain DSM 30140 16S ribosomal RNA, partial sequence",24
"gi|2363084599|ref|NR_180548.1| Nakamurella flava strain N5BH11 16S ribosomal RNA, partial sequence",24
"gi|1779814848|ref|NR_164923.1| Flavitalea flava strain AN120636 16S ribosomal RNA, partial sequence",24
"gi|265678930|ref|NR_029238.1| Syntrophotalea acetylenica strain WoAcy1 16S ribosomal RNA, partial sequence",24
"gi|470467694|ref|NR_074188.1| Roseiflexus castenholzii strain DSM 13941 16S ribosomal RNA, partial sequence",24
"gi|1679775925|ref|NR_163647.1| Tunturiibacter lichenicola strain SBC68 16S ribosomal RNA, partial sequence",24
"gi|507148035|ref|NR_102842.1| Methylotenera mobilis JLW8 16S ribosomal RNA, partial sequence",24
"gi|444439397|ref|NR_074712.1| Kosmotoga olearia TBF 19.5.1 16S ribosomal RNA, partial sequence",24
"gi|1909404391|ref|NR_170445.1| Oleiliquidispirillum nitrogeniifigens strain 64-1 16S ribosomal RNA, partial sequence",23
"gi|444439625|ref|NR_074940.1| Geotalea uraniireducens Rf4 16S ribosomal RNA, partial sequence",23
"gi|343201766|ref|NR_042492.1| Arenimonas composti TR7-09 = DSM 18010 16S ribosomal RNA, partial sequence",23
"gi|444304093|ref|NR_074517.1| Heliomicrobium modesticaldum Ice1 16S ribosomal RNA, partial sequence",23
"gi|2136551626|ref|NR_173630.1| Pacificispira spongiicola strain KN72 16S ribosomal RNA, partial sequence",23
"gi|228716586|ref|NR_027553.1| Bdellovibrio bacteriovorus strain HD100 16S ribosomal RNA, partial sequence",23
"gi|2363083927|ref|NR_180212.1| Paraflavitalea soli strain 5GH32-13 16S ribosomal RNA, complete sequence",23
"gi|2136551510|ref|NR_173513.1| Niveitalea solisilvae strain 6-4 16S ribosomal RNA, partial sequence",23
"gi|2836274911|ref|NR_197674.1| Roseateles aquae strain APW11 16S ribosomal RNA, partial sequence",23
"gi|2621112363|ref|NR_189267.1| Methylacidiphilum caldifontis strain IT6 16S ribosomal RNA, complete sequence",23
"gi|1315204049|ref|NR_152719.1| Piscinibacter defluvii strain SH-1 16S ribosomal RNA, partial sequence",23
"gi|343201255|ref|NR_041981.1| Kofleria flava strain Pl vt1 16S ribosomal RNA, partial sequence",23
"gi|645320788|ref|NR_117910.1| Blastochloris viridis strain DSM 133 16S ribosomal RNA, partial sequence",23
"gi|444439585|ref|NR_074900.1| Desulfomicrobium baculatum DSM 4028 16S ribosomal RNA, partial sequence",23
"gi|219878272|ref|NR_025411.1| Mesorhizobium chacoense strain PR5 16S ribosomal RNA, partial sequence",22
"gi|2363084118|ref|NR_180308.1| Permianibacter fluminis strain IMCC34836 16S ribosomal RNA, partial sequence",22
"gi|1315204035|ref|NR_152705.1| Paraburkholderia pallidirosea strain DHOK13 16S ribosomal RNA, partial sequence",22
"gi|566084930|ref|NR_108474.1| Methylocystis bryophila strain H2s 16S ribosomal RNA, partial sequence",22
"gi|2363081048|ref|NR_178767.1| Sphingomonas parvus strain GP20-2 16S ribosomal RNA, partial sequence",22
"gi|507148054|ref|NR_102861.1| Alistipes shahii WAL 8301 16S ribosomal RNA, partial sequence",22
"gi|2363081999|ref|NR_179246.1| Chryseotalea sanaruensis strain Ys 16S ribosomal RNA, partial sequence",22
"gi|2363083773|ref|NR_180134.1| Paramagnetospirillum kuznetsovii strain LBB-42 16S ribosomal RNA, complete sequence",22
"gi|1953646544|ref|NR_171428.1| Actinomarinicola tropica strain SCSIO 58843 16S ribosomal RNA, partial sequence",22
"gi|343200898|ref|NR_041585.1| Rhizobacter dauci strain H6 16S ribosomal RNA, partial sequence",22
"gi|1269801495|ref|NR_102489.2| Bradyrhizobium oligotrophicum S58 16S ribosomal RNA, complete sequence",22
"gi|2363082282|ref|NR_179388.1| Faecalibacterium hattorii strain APC922/41-1 16S ribosomal RNA, partial sequence",22
"gi|2363086478|ref|NR_181493.1| Dawidia soli strain PWU37 16S ribosomal RNA, complete sequence",22
"gi|265678777|ref|NR_029082.1| Methylorubrum populi BJ001 16S ribosomal RNA, partial sequence",21
"gi|2363086472|ref|NR_181490.1| Chryseosolibacter histidini strain PWU4 16S ribosomal RNA, partial sequence",21
"gi|672238967|ref|NR_125556.1| Lacibacterium aquatile strain LTC-2 16S ribosomal RNA, partial sequence",21
"gi|1199303387|ref|NR_147738.1| Occallatibacter riparius strain 277 16S ribosomal RNA, partial sequence",21
"gi|2363085002|ref|NR_180749.1| Nocardioides luti strain KIGAM211 16S ribosomal RNA, partial sequence",21
"gi|1909404482|ref|NR_170537.1| Duganella qianjiadongensis strain CY13W 16S ribosomal RNA, partial sequence",21
"gi|602270591|ref|NR_029099.2| Chitinimonas taiwanensis strain cf 16S ribosomal RNA, partial sequence",21
"gi|2363083794|ref|NR_180145.1| Lujinxingia vulgaris strain TMQ4 16S ribosomal RNA, partial sequence",21
"gi|636560048|ref|NR_116108.1| Pseudobdellovibrio exovorus JSS 16S ribosomal RNA, partial sequence",21
"gi|959495029|ref|NR_133877.1| Terriglobus tenax strain DRP 35 16S ribosomal RNA, partial sequence",21
"gi|343200630|ref|NR_041317.1| Thermodesulfovibrio thiophilus strain TDV 16S ribosomal RNA, partial sequence",21
"gi|1909404361|ref|NR_170414.1| Acidiferrimicrobium australe strain USS-CCA1 16S ribosomal RNA, partial sequence",20
"gi|636558990|ref|NR_115047.1| Thiohalocapsa marina strain JA142 16S ribosomal RNA, partial sequence",20
"gi|2363085484|ref|NR_180991.1| Lysobacter gilvus strain HX-5-24 16S ribosomal RNA, partial sequence",20
"gi|2363085189|ref|NR_180843.1| Duganella guangzhouensis strain FT80W 16S ribosomal RNA, partial sequence",20
"gi|1341394074|ref|NR_153746.1| Sphingomonas lutea strain JS5 16S ribosomal RNA, partial sequence",20
"gi|265678696|ref|NR_029001.1| Ottowia thiooxydans strain K11 16S ribosomal RNA, partial sequence",20
"gi|444439601|ref|NR_074916.1| Geotalea daltonii FRC-32 16S ribosomal RNA, partial sequence",20
"gi|219857417|ref|NR_025005.1| Thermoflavimicrobium dichotomicum strain KCTC 3667 16S ribosomal RNA, partial sequence",20
"gi|645320687|ref|NR_117834.1| Terriglobus saanensis SP1PR4 16S ribosomal RNA, partial sequence",20
"gi|343200208|ref|NR_040895.1| Aquaspirillum serpens strain IAM 13944 16S ribosomal RNA, partial sequence",20
"gi|343198881|ref|NR_043942.1| Cystobacter miniatus strain DSM 14712 16S ribosomal RNA, partial sequence",20
"gi|2363081977|ref|NR_179235.1| Capsulimonas corticalis strain AX-7 16S ribosomal RNA, partial sequence",20
"gi|699005313|ref|NR_126182.1| Labilithrix luteola strain B00002 16S ribosomal RNA, partial sequence",20
"gi|265678631|ref|NR_028936.1| Roseospira marina strain CE2105 16S ribosomal RNA, partial sequence",20
"gi|343202280|ref|NR_042566.1| Nocardia acidivorans strain GW4-1778 16S ribosomal RNA, partial sequence",20
"gi|974142166|ref|NR_134686.1| Actinokineospora spheciospongiae strain PAL84 16S ribosomal RNA, partial sequence",20
"gi|645320187|ref|NR_117452.1| Tepidamorphus gemmatus strain CB-27A 16S ribosomal RNA, partial sequence",20
"gi|631252929|ref|NR_114127.1| Derxia gummosa strain NBRC 102506 16S ribosomal RNA, partial sequence",19
"gi|645321371|ref|NR_118353.1| Desulfurispirillum alkaliphilum strain SR1 16S ribosomal RNA, partial sequence",19
"gi|2363085191|ref|NR_180844.1| Pseudoduganella rivuli strain FT92W 16S ribosomal RNA, partial sequence",19
"gi|343202697|ref|NR_043116.1| Caminibacter mediatlanticus TB-2 16S ribosomal RNA, partial sequence",19
"gi|559795251|ref|NR_104841.1| Pedomicrobium manganicum strain ATCC 33121 16S ribosomal RNA, partial sequence",19
"gi|631251750|ref|NR_112948.1| Constrictibacter antarcticus strain 262-8 16S ribosomal RNA, partial sequence",19
"gi|1341393998|ref|NR_153670.1| Patulibacter brassicae strain SD 16S ribosomal RNA, partial sequence",19
"gi|2363086896|ref|NR_181705.1| Undibacterium rivi strain FT147W 16S ribosomal RNA, partial sequence",19
"gi|444439744|ref|NR_075059.1| Thermoanaerobacter wiegelii Rt8.B1 16S ribosomal RNA, partial sequence",19
"gi|343198971|ref|NR_044205.1| Dethiobacter alkaliphilus AHT 1 16S ribosomal RNA, partial sequence",19
"gi|2363080191|ref|NR_178319.1| Melittangium boletus DSM 14713 16S ribosomal RNA, partial sequence",19
"gi|645319607|ref|NR_116996.1| Methylocapsa aurea strain KYG 16S ribosomal RNA, partial sequence",19
"gi|631251523|ref|NR_112720.1| Cohnella fontinalis strain YT-1101 16S ribosomal RNA, partial sequence",19
"gi|343201603|ref|NR_042329.1| Corallococcus coralloides strain M2 16S ribosomal RNA, partial sequence",19
"gi|566085526|ref|NR_109598.1| Dissulfuribacter thermophilus strain S69 16S ribosomal RNA, partial sequence",19
