organism,count
"gi|1864207058|ref|NR_169352.1| Variovorax rhizosphaerae strain UCM-G28 16S ribosomal RNA, partial sequence",21
"gi|1779814941|ref|NR_165015.1| Lujinxingia sediminis strain SEH01 16S ribosomal RNA, partial sequence",21
"gi|2363082577|ref|NR_179535.1| Actinomyces marseillensis strain Marseille-P2818 16S ribosomal RNA, partial sequence",21
"gi|343200678|ref|NR_041365.1| Solirubrobacter soli strain Gsoil 355 16S ribosomal RNA, partial sequence",21
"gi|636560634|ref|NR_116694.1| Desulfonatronum thiosulfatophilum strain ASO4-2 16S ribosomal RNA, partial sequence",21
"gi|1779814894|ref|NR_164969.1| Noviluteimonas caseinilytica strain KVB24 16S ribosomal RNA, partial sequence",21
"gi|507148054|ref|NR_102861.1| Alistipes shahii WAL 8301 16S ribosomal RNA, partial sequence",21
"gi|2363086476|ref|NR_181492.1| Chryseosolibacter indicus strain PWU20 16S ribosomal RNA, partial sequence",21
"gi|2363084118|ref|NR_180308.1| Permianibacter fluminis strain IMCC34836 16S ribosomal RNA, partial sequence",20
"gi|661903060|ref|NR_122091.1| Desulfocurvibacter africanus subsp. uniflagellum strain SR-1 16S ribosomal RNA, partial sequence",20
"gi|1909404391|ref|NR_170445.1| Oleiliquidispirillum nitrogeniifigens strain 64-1 16S ribosomal RNA, partial sequence",20
"gi|659364491|ref|NR_121691.1| Patulibacter medicamentivorans strain I11 16S ribosomal RNA, partial sequence",20
"gi|1491516041|ref|NR_159239.1| Rhodoplanes azumiensis strain TUT3581 16S ribosomal RNA, partial sequence",20
"gi|823545342|ref|NR_102767.2| Syntrophothermus lipocalidus strain DSM 12680 16S ribosomal RNA, partial sequence",20
"gi|2363084669|ref|NR_180583.1| Rugamonas aquatica strain FT29W 16S ribosomal RNA, partial sequence",20
"gi|1150406767|ref|NR_146021.1| Stenotrophobacter namibiensis strain Ac_17_F2 16S ribosomal RNA, partial sequence",20
"gi|444304272|ref|NR_074698.1| Ignavibacterium album JCM 16511 16S ribosomal RNA, partial sequence",20
"gi|265678362|ref|NR_028664.1| Streptococcus mitis strain NS51 16S ribosomal RNA, partial sequence",20
"gi|1679775925|ref|NR_163647.1| Tunturiibacter lichenicola strain SBC68 16S ribosomal RNA, partial sequence",20
"gi|1341393998|ref|NR_153670.1| Patulibacter brassicae strain SD 16S ribosomal RNA, partial sequence",20
"gi|2363086472|ref|NR_181490.1| Chryseosolibacter histidini strain PWU4 16S ribosomal RNA, partial sequence",20
"gi|470467694|ref|NR_074188.1| Roseiflexus castenholzii strain DSM 13941 16S ribosomal RNA, partial sequence",20
"gi|2962412233|ref|NR_199427.1| Bacteriovorax antarcticus strain PP10 16S ribosomal RNA, partial sequence",20
"gi|265678674|ref|NR_028979.1| Conexibacter woesei strain ID131577 16S ribosomal RNA, partial sequence",20
"gi|1779814909|ref|NR_164984.1| Cryobacterium tepidiphilum strain NEAU-85 16S ribosomal RNA, partial sequence",20
"gi|566085429|ref|NR_109471.1| Fontimonas thermophila strain HA-01 16S ribosomal RNA, partial sequence",19
"gi|559795174|ref|NR_104763.1| Rhodovibrio sodomensis strain DSI 16S ribosomal RNA, partial sequence",19
"gi|310975068|ref|NR_036932.1| Thermoleophilum minutum 16S ribosomal RNA, partial sequence",19
"gi|2363087033|ref|NR_181773.1| Geomonas diazotrophica strain Red69 16S ribosomal RNA, partial sequence",19
"gi|343200946|ref|NR_041633.1| Ilumatobacter fluminis YM22-133 16S ribosomal RNA, partial sequence",19
"gi|631250993|ref|NR_112190.1| Rhodoplanes tepidamans strain DSM 9987 16S ribosomal RNA, partial sequence",19
"gi|343205970|ref|NR_044489.1| Caloramator australicus RC3 strain KCTC 5601 16S ribosomal RNA, partial sequence",19
"gi|219846470|ref|NR_026062.1| Methylocaldum tepidum strain LK6 16S ribosomal RNA, partial sequence",19
"gi|444439419|ref|NR_074734.1| Alloalcanivorax dieselolei strain B5 16S ribosomal RNA, partial sequence",19
"gi|444304254|ref|NR_074680.1| Thermobispora bispora strain DSM 43833 16S ribosomal RNA, partial sequence",19
"gi|631253197|ref|NR_114395.1| Schaalia odontolytica strain JCM 14871 16S ribosomal RNA, partial sequence",19
"gi|2180566501|ref|NR_174339.1| Falsiroseomonas bella strain CQN31 16S ribosomal RNA, complete sequence",18
"gi|343200285|ref|NR_040972.1| Levilinea saccharolytica strain KIBI-1 16S ribosomal RNA, partial sequence",18
"gi|343200549|ref|NR_041236.1| Lutispora thermophila DSM 19022 strain EBR46 16S ribosomal RNA, partial sequence",18
"gi|1150406768|ref|NR_146022.1| Stenotrophobacter roseus strain Ac_15_C4 16S ribosomal RNA, partial sequence",18
"gi|566084930|ref|NR_108474.1| Methylocystis bryophila strain H2s 16S ribosomal RNA, partial sequence",18
"gi|631251823|ref|NR_113021.1| Clostridium paraputrificum strain JCM 1293 16S ribosomal RNA, partial sequence",18
"gi|645321258|ref|NR_118269.1| Methyloglobulus morosus KoM1 16S ribosomal RNA, partial sequence",18
"gi|343200252|ref|NR_040939.1| Planifilum fulgidum strain 500275 16S ribosomal RNA, partial sequence",18
"gi|1909404390|ref|NR_170444.1| Luteimonas gilva strain personal::H23T 16S ribosomal RNA, partial sequence",18
"gi|2363085002|ref|NR_180749.1| Nocardioides luti strain KIGAM211 16S ribosomal RNA, partial sequence",18
"gi|1240411959|ref|NR_149306.1| Racemicystis crocea strain MSr9521 16S ribosomal RNA, partial sequence",17
"gi|343202468|ref|NR_042768.1| Geopsychrobacter electrodiphilus strain A1 16S ribosomal RNA, partial sequence",17
"gi|470466149|ref|NR_074106.1| Acidobacterium capsulatum ATCC 51196 16S ribosomal RNA, partial sequence",17
"gi|310974954|ref|NR_036818.1| Anaerolinea thermophila strain UNI-1 16S ribosomal RNA, partial sequence",17
"gi|961555122|ref|NR_134090.1| Minicystis rosea strain SBNa008 16S ribosomal RNA, partial sequence",17
"gi|2363083485|ref|NR_179991.1| Phreatobacter cathodiphilus strain S-12 16S ribosomal RNA, partial sequence",17
"gi|1953646724|ref|NR_171519.1| Legionella qingyii strain km488 16S ribosomal RNA, partial sequence",17
"gi|848212602|ref|NR_132298.1| Chiayiivirga flava strain CC-YHH031 16S ribosomal RNA, partial sequence",17
"gi|2363082073|ref|NR_179283.1| Elioraea rosea strain PF-30 16S ribosomal RNA, partial sequence",17
"gi|219846906|ref|NR_026498.1| Phenylobacterium immobile strain E 16S ribosomal RNA, partial sequence",17
"gi|1811131546|ref|NR_165728.1| Piscinibacter terrae strain S-16 16S ribosomal RNA, partial sequence",17
"gi|2363081707|ref|NR_179100.1| Ktedonosporobacter rubrisoli strain SCAWS-G2 16S ribosomal RNA, partial sequence",17
"gi|343203040|ref|NR_043576.1| Geobacter pickeringii strain G13 16S ribosomal RNA, partial sequence",17
"gi|1277396341|ref|NR_152052.1| Anaerosporomusa subterranea strain RU4 16S ribosomal RNA, partial sequence",16
"gi|219846815|ref|NR_026407.1| Desulfuromonas thiophila strain NZ27 16S ribosomal RNA, partial sequence",16
"gi|645319720|ref|NR_117077.1| Methyloferula stellata AR4 16S ribosomal RNA, partial sequence",16
"gi|672238877|ref|NR_125465.1| Methyloceanibacter caenitepidi strain Gela4 16S ribosomal RNA, partial sequence",16
"gi|2363083979|ref|NR_180238.1| Granulicella sibirica strain AF10 16S ribosomal RNA, partial sequence",16
"gi|265678979|ref|NR_029287.1| Nitrospira moscoviensis strain NSP M-1 16S ribosomal RNA, partial sequence",16
"gi|485099050|ref|NR_102447.1| Cyanobium gracile PCC 6307 16S ribosomal RNA, partial sequence",16
"gi|2363084108|ref|NR_180303.1| Geothermobacter hydrogeniphilus strain EPR-M 16S ribosomal RNA, partial sequence",16
"gi|645322174|ref|NR_118983.1| Legionella lytica strain PCM 2298 16S ribosomal RNA, partial sequence",16
"gi|310975001|ref|NR_036865.1| Bradyrhizobium japonicum strain 3I1b6 16S ribosomal RNA, partial sequence",16
"gi|1227086077|ref|NR_148602.1| Parviterribacter multiflagellatus strain A22/0/F9_1 16S ribosomal RNA, partial sequence",16
"gi|2363086969|ref|NR_181741.1| Algiphilus acroporae strain NNCM1 16S ribosomal RNA, partial sequence",16
"gi|1199303360|ref|NR_147711.1| Pseudoduganella ginsengisoli strain DCY83 16S ribosomal RNA, partial sequence",16
"gi|2363086959|ref|NR_181736.1| Alistipes montrealensis strain kh20 16S ribosomal RNA, partial sequence",16
"gi|645320381|ref|NR_117599.1| Archangium disciforme strain DSM 52716 16S ribosomal RNA, partial sequence",16
"gi|2621112331|ref|NR_189234.1| Scleromatobacter humisilvae strain BS-T2-15 16S ribosomal RNA, partial sequence",16
"gi|343199099|ref|NR_044550.1| Dehalogenimonas lykanthroporepellens strain BL-DC-9 16S ribosomal RNA, partial sequence",16
"gi|343205987|ref|NR_044523.1| Phaselicystis flava strain SBKo001 16S ribosomal RNA, partial sequence",16
"gi|219857206|ref|NR_024834.1| Thiobacter subterraneus strain C55 16S ribosomal RNA, partial sequence",16
"gi|1779814805|ref|NR_164880.1| Terrimonas suqianensis strain personal::C3-5 16S ribosomal RNA, partial sequence",16
"gi|1137647772|ref|NR_145554.1| Modestobacter muralis strain MDVD1 16S ribosomal RNA, partial sequence",16
"gi|961555186|ref|NR_134155.1| Rhodoligotrophos jinshengii strain BUT-3 16S ribosomal RNA, partial sequence",15
"gi|310974915|ref|NR_036779.1| Geothrix fermentans strain H5 16S ribosomal RNA, partial sequence",15
"gi|2363085189|ref|NR_180843.1| Duganella guangzhouensis strain FT80W 16S ribosomal RNA, partial sequence",15
"gi|1909404481|ref|NR_170536.1| Duganella margarita strain FT109W 16S ribosomal RNA, partial sequence",15
"gi|631251677|ref|NR_112875.1| Ignavibacterium album JCM 16511 strain Mat9-16 16S ribosomal RNA, partial sequence",15
"gi|1864207054|ref|NR_169348.1| Sutterella faecalis strain KGMB03119 16S ribosomal RNA, partial sequence",15
"gi|1953646739|ref|NR_171529.1| Massilia atriviolacea strain SOD 16S ribosomal RNA, partial sequence",15
"gi|265678978|ref|NR_029286.1| Schaalia meyeri strain Prevot 2477B 16S ribosomal RNA, partial sequence",15
"gi|444303815|ref|NR_074237.1| Methylocella silvestris BL2 16S ribosomal RNA, partial sequence",15
"gi|444439421|ref|NR_074736.1| Nitrosospira multiformis strain ATCC 25196 16S ribosomal RNA, partial sequence",15
"gi|343198689|ref|NR_043281.1| Thermaerobacter litoralis strain KW1 16S ribosomal RNA, partial sequence",15
"gi|343205609|ref|NR_043934.1| Azospirillum zeae strain N7 16S ribosomal RNA, partial sequence",15
"gi|310975013|ref|NR_036877.1| Craurococcus roseus strain NS130 16S ribosomal RNA, partial sequence",15
"gi|265678559|ref|NR_028863.1| Thiohalocapsa halophila strain 4270 16S ribosomal RNA, partial sequence",15
"gi|2180566483|ref|NR_174323.1| Chitinophaga tropicalis strain ysch24 16S ribosomal RNA, partial sequence",15
"gi|645320687|ref|NR_117834.1| Terriglobus saanensis SP1PR4 16S ribosomal RNA, partial sequence",15
"gi|219857550|ref|NR_025138.1| Cupriavidus basilensis strain DSM 11853 16S ribosomal RNA, partial sequence",15
"gi|2363087097|ref|NR_181804.1| Bifidobacterium pluvialisilvae strain 82T24 16S ribosomal RNA, partial sequence",15
"gi|558508598|ref|NR_104525.1| Nevskia terrae strain KIS13-15 16S ribosomal RNA, partial sequence",14
"gi|636559021|ref|NR_115078.1| Melittangium lichenicola strain ATCC 25944 16S ribosomal RNA, partial sequence",14
"gi|2221405287|ref|NR_175457.1| Ramlibacter humi strain 18x22-1 16S ribosomal RNA, partial sequence",14
"gi|959494818|ref|NR_133697.1| Aridibacter famidurans strain A22_HD_4H 16S ribosomal RNA, partial sequence",14
"gi|2180566448|ref|NR_174296.1| Bradyrhizobium australiense strain CNPSO:4014 16S ribosomal RNA, partial sequence",14
"gi|507148137|ref|NR_102944.1| Alistipes finegoldii strain DSM 17242 16S ribosomal RNA, partial sequence",14
"gi|1384992324|ref|NR_156073.1| Bacillus capparidis strain EGI 6500252 16S ribosomal RNA, partial sequence",14
"gi|645322234|ref|NR_119032.1| Clostridium paraputrificum strain DSM 2630 16S ribosomal RNA, partial sequence",14
"gi|1811131606|ref|NR_165788.1| Lacisediminimonas profundi strain CHu64-6-4 16S ribosomal RNA, partial sequence",14
"gi|1246951799|ref|NR_149803.1| Bradyrhizobium americanum strain CMVU44 16S ribosomal RNA, partial sequence",14
"gi|631252007|ref|NR_113205.1| Desulfomicrobium orale strain JCM 17150 16S ribosomal RNA, partial sequence",14
"gi|444439445|ref|NR_074760.1| Rhodoferax ferrireducens T118 16S ribosomal RNA, partial sequence",14
"gi|2180566443|ref|NR_174293.1| Bradyrhizobium niftali strain CNPSo 3448 16S ribosomal RNA, partial sequence",14
"gi|2363080123|ref|NR_178280.1| Faecalibacterium duncaniae strain A2-165 16S ribosomal RNA, partial sequence",14
"gi|219846100|ref|NR_025690.1| Marinobacter excellens strain KMM 3809 16S ribosomal RNA, partial sequence",14
"gi|959495030|ref|NR_133878.1| Terrimicrobium sacchariphilum strain NM-5 16S ribosomal RNA, partial sequence",13
"gi|265678930|ref|NR_029238.1| Syntrophotalea acetylenica strain WoAcy1 16S ribosomal RNA, partial sequence",13
"gi|559795251|ref|NR_104841.1| Pedomicrobium manganicum strain ATCC 33121 16S ribosomal RNA, partial sequence",13
"gi|1315204050|ref|NR_152720.1| Marinibaculum pumilum strain H2 16S ribosomal RNA, partial sequence",13
"gi|1397641792|ref|NR_156901.1| Thermodesulfobium acidiphilum strain 3127-1 16S ribosomal RNA, partial sequence",13
"gi|1491514402|ref|NR_159154.1| Aridibacter nitratireducens strain A_24_SHP_-5_238 16S ribosomal RNA, partial sequence",13
"gi|2136551626|ref|NR_173630.1| Pacificispira spongiicola strain KN72 16S ribosomal RNA, partial sequence",13
"gi|1040567070|ref|NR_137419.1| Sinimarinibacterium flocculans strain NH6-24 16S ribosomal RNA, partial sequence",13
"gi|2363085886|ref|NR_181195.1| Permianibacter fluminis strain IMCC34836 16S ribosomal RNA, partial sequence",13
"gi|343200214|ref|NR_040901.1| Aquaspirillum putridiconchylium strain IAM 14964 16S ribosomal RNA, partial sequence",13
"gi|631251998|ref|NR_113196.1| Neomoorella thermoacetica strain JCM 9319 16S ribosomal RNA, partial sequence",13
"gi|566085348|ref|NR_109375.1| Chitinophaga oryziterrae strain YC7001 16S ribosomal RNA, partial sequence",13
"gi|2363084172|ref|NR_180335.1| Polyangium aurulentum strain SDU3-1 16S ribosomal RNA, partial sequence",13
"gi|2363086474|ref|NR_181491.1| Dawidia cretensis strain PWU5 16S ribosomal RNA, partial sequence",13
"gi|343205601|ref|NR_043924.1| Nisaea nitritireducens strain DR41_18 16S ribosomal RNA, partial sequence",13
"gi|645320810|ref|NR_117927.1| Ornithinibacillus scapharcae TW25 16S ribosomal RNA, partial sequence",13
"gi|631251714|ref|NR_112912.1| Rhodopseudomonas palustris strain ATCC 17001 16S ribosomal RNA, partial sequence",13
"gi|559795180|ref|NR_104769.1| Propionicimonas paludicola strain Wd 16S ribosomal RNA, partial sequence",13
"gi|2363087029|ref|NR_181771.1| Elioraea tepida strain MS-P2 16S ribosomal RNA, complete sequence",12
"gi|2363081136|ref|NR_178811.1| Burkholderia guangdongensis strain DHOM02 16S ribosomal RNA, partial sequence",12
"gi|631251023|ref|NR_112220.1| Beijerinckia mobilis strain ATCC 35011 16S ribosomal RNA, partial sequence",12
"gi|2363081122|ref|NR_178804.1| Methylothermalis aethiopiae strain LS7-MT 16S ribosomal RNA, partial sequence",12
"gi|1864207050|ref|NR_169344.1| Caldimonas meghalayensis strain AK31 16S ribosomal RNA, partial sequence",12
"gi|602270591|ref|NR_029099.2| Chitinimonas taiwanensis strain cf 16S ribosomal RNA, partial sequence",12
"gi|636559748|ref|NR_115808.1| Algiphilus aromaticivorans DG1253 16S ribosomal RNA, partial sequence",12
"gi|645322334|ref|NR_119110.1| Desulfoscipio geothermicus DSM 3669 16S ribosomal RNA, partial sequence",12
"gi|1811131487|ref|NR_165669.1| Paenibacillus psychroresistens strain ML311-T8 16S ribosomal RNA, complete sequence",12
"gi|559795397|ref|NR_104990.1| Desulfovibrio desulfuricans strain Essex 6 16S ribosomal RNA, partial sequence",12
"gi|2621112357|ref|NR_189261.1| Fontisphaera persica strain B-154 16S ribosomal RNA, complete sequence",12
"gi|631251750|ref|NR_112948.1| Constrictibacter antarcticus strain 262-8 16S ribosomal RNA, partial sequence",12
"gi|636558572|ref|NR_114629.1| Acidiferrobacter thiooxydans strain m-1 16S ribosomal RNA, partial sequence",12
"gi|343201293|ref|NR_042019.1| Desulfomicrobium baculatum DSM 4028 16S ribosomal RNA, partial sequence",12
"gi|507148044|ref|NR_102851.1| Cupriavidus necator strain N-1 16S ribosomal RNA, partial sequence",12
"gi|2221405274|ref|NR_175455.1| Streptococcus downii 16S ribosomal RNA, partial sequence",12
"gi|1953646751|ref|NR_171535.1| Chitinophaga silvisoli strain K20C18050901 16S ribosomal RNA, partial sequence",12
"gi|2363081705|ref|NR_179099.1| Ktedonosporobacter rubrisoli strain SCAWS-G2 16S ribosomal RNA, partial sequence",12
"gi|566085590|ref|NR_109670.1| Glaciimonas singularis strain A2-57 16S ribosomal RNA, partial sequence",12
"gi|444439640|ref|NR_074955.1| Desulfobacca acetoxidans DSM 11109 16S ribosomal RNA, partial sequence",12
"gi|265678360|ref|NR_028662.1| Desulfobacca acetoxidans strain ASRB2 16S ribosomal RNA, partial sequence",12
"gi|631250917|ref|NR_112114.1| Roseiflexus castenholzii DSM 13941 strain HLO8 16S ribosomal RNA, partial sequence",12
"gi|343200936|ref|NR_041623.1| Roseibacillus persicicus strain YM26-010 16S ribosomal RNA, partial sequence",12
"gi|672238967|ref|NR_125556.1| Lacibacterium aquatile strain LTC-2 16S ribosomal RNA, partial sequence",12
"gi|2136551510|ref|NR_173513.1| Niveitalea solisilvae strain 6-4 16S ribosomal RNA, partial sequence",12
"gi|631251955|ref|NR_113153.1| Alistipes shahii strain JCM 16773 16S ribosomal RNA, partial sequence",12
"gi|1909404361|ref|NR_170414.1| Acidiferrimicrobium australe strain USS-CCA1 16S ribosomal RNA, partial sequence",11
"gi|1199303397|ref|NR_147748.1| Edaphobacter dinghuensis strain DHF9 16S ribosomal RNA, partial sequence",11
"gi|2363080996|ref|NR_178741.1| Limoniibacter endophyticus strain YIM 690229 16S ribosomal RNA, partial sequence",11
"gi|631253198|ref|NR_114396.1| Nitrospira japonica strain J1 16S ribosomal RNA, partial sequence",11
"gi|343201135|ref|NR_041850.1| Desulfarculus baarsii DSM 2075 16S ribosomal RNA, partial sequence",11
"gi|1199303371|ref|NR_147722.1| Silvibacterium dinghuense strain DHOF10 16S ribosomal RNA, partial sequence",11
"gi|1953646544|ref|NR_171428.1| Actinomarinicola tropica strain SCSIO 58843 16S ribosomal RNA, partial sequence",11
"gi|343205731|ref|NR_044135.1| Nevskia soli strain GR15-1 16S ribosomal RNA, partial sequence",11
"gi|636558990|ref|NR_115047.1| Thiohalocapsa marina strain JA142 16S ribosomal RNA, partial sequence",11
"gi|636559935|ref|NR_115995.1| Georgfuchsia toluolica strain G5G6 16S ribosomal RNA, partial sequence",11
"gi|2075441692|ref|NR_172709.1| Sodalinema orleanskyi strain Ey-1201 16S ribosomal RNA, partial sequence",11
"gi|1441204333|ref|NR_157748.1| Dictyobacter aurantiacus strain S-27 16S ribosomal RNA, partial sequence",11
