organism,count
"gi|444439413|ref|NR_074728.1| Rhodothermus marinus DSM 4252 16S ribosomal RNA, partial sequence",20
"gi|2363085338|ref|NR_180917.1| Methylocystis silviterrae strain FS 16S ribosomal RNA, partial sequence",20
"gi|1864207050|ref|NR_169344.1| Caldimonas meghalayensis strain AK31 16S ribosomal RNA, partial sequence",20
"gi|2363081792|ref|NR_179142.1| Carboxylicivirga sediminis strain JR1 16S ribosomal RNA, partial sequence",20
"gi|1270533028|ref|NR_126245.2| Lihuaxuella thermophila strain YIM 77831 16S ribosomal RNA, complete sequence",20
"gi|2363080201|ref|NR_178324.1| Paraburkholderia caballeronis strain TNe-841 16S ribosomal RNA, partial sequence",20
"gi|959494942|ref|NR_133803.1| Ottowia beijingensis strain GCS-AN-3 16S ribosomal RNA, partial sequence",19
"gi|1212229191|ref|NR_148259.1| Ferruginibacter profundus strain DS48-5-3 16S ribosomal RNA, partial sequence",19
"gi|228716586|ref|NR_027553.1| Bdellovibrio bacteriovorus strain HD100 16S ribosomal RNA, partial sequence",19
"gi|2136551510|ref|NR_173513.1| Niveitalea solisilvae strain 6-4 16S ribosomal RNA, partial sequence",19
"gi|2363080996|ref|NR_178741.1| Limoniibacter endophyticus strain YIM 690229 16S ribosomal RNA, partial sequence",19
"gi|1779814832|ref|NR_164907.1| Phenylobacterium terrae strain YIM 730227 16S ribosomal RNA, complete sequence",19
"gi|228719712|ref|NR_027584.1| Acidimicrobium ferrooxidans strain DSM 10331 16S ribosomal RNA, partial sequence",19
"gi|1491520148|ref|NR_159311.1| Paraburkholderia azotifigens strain NF2-5-3 16S ribosomal RNA, partial sequence",19
"gi|961555186|ref|NR_134155.1| Rhodoligotrophos jinshengii strain BUT-3 16S ribosomal RNA, partial sequence",19
"gi|631251714|ref|NR_112912.1| Rhodopseudomonas palustris strain ATCC 17001 16S ribosomal RNA, partial sequence",19
"gi|1953646656|ref|NR_171482.1| Trinickia dinghuensis strain DHOM06 16S ribosomal RNA, partial sequence",19
"gi|1953646705|ref|NR_171504.1| Trinickia diaoshuihuensis strain NEAU-SY24 16S ribosomal RNA, partial sequence",19
"gi|645322174|ref|NR_118983.1| Legionella lytica strain PCM 2298 16S ribosomal RNA, partial sequence",19
"gi|2836274981|ref|NR_197744.1| Phenylobacterium montanum strain S6 16S ribosomal RNA, partial sequence",19
"gi|485099050|ref|NR_102447.1| Cyanobium gracile PCC 6307 16S ribosomal RNA, partial sequence",18
"gi|2463901633|ref|NR_184590.1| Undibacter mobilis strain GY_H 16S ribosomal RNA, partial sequence",18
"gi|1000372665|ref|NR_135209.1| Silvibacterium bohemicum strain S15 16S ribosomal RNA, partial sequence",18
"gi|645321369|ref|NR_118351.1| Nitrolancea hollandica Lb 16S ribosomal RNA, partial sequence",18
"gi|672239103|ref|NR_125692.1| Solimonas terrae strain KIS83-12 16S ribosomal RNA, partial sequence",18
"gi|219846906|ref|NR_026498.1| Phenylobacterium immobile strain E 16S ribosomal RNA, partial sequence",18
"gi|645322445|ref|NR_119191.1| Bradyrhizobium japonicum strain DSM 30131 16S ribosomal RNA, partial sequence",18
"gi|343200601|ref|NR_041288.1| Paraburkholderia ginsengisoli strain KMY03 16S ribosomal RNA, partial sequence",18
"gi|2363086526|ref|NR_181520.1| Nocardioides acrostichi strain CBS4Y-1 16S ribosomal RNA, partial sequence",18
"gi|566084803|ref|NR_108142.1| Kaistia dalseonensis strain B6-8 16S ribosomal RNA, partial sequence",18
"gi|636559675|ref|NR_115735.1| Streptococcus parasanguinis ATCC 15912 16S ribosomal RNA, partial sequence",18
"gi|2363081640|ref|NR_179066.1| Caulobacter zeae strain 410 16S ribosomal RNA, partial sequence",18
"gi|636560048|ref|NR_116108.1| Pseudobdellovibrio exovorus JSS 16S ribosomal RNA, partial sequence",18
"gi|444303904|ref|NR_074327.1| Acidiphilium multivorum strain AIU301 16S ribosomal RNA, complete sequence",18
"gi|1199303397|ref|NR_147748.1| Edaphobacter dinghuensis strain DHF9 16S ribosomal RNA, partial sequence",17
"gi|343198928|ref|NR_044065.1| Solimonas soli DSM 21787 strain DCY12 16S ribosomal RNA, partial sequence",17
"gi|542123253|ref|NR_104207.1| Rhizobium rhizogenes strain ATCC 11325 16S ribosomal RNA, partial sequence",17
"gi|343202724|ref|NR_043150.1| Rhizobium lusitanum strain P1-7 16S ribosomal RNA, partial sequence",17
"gi|1013172409|ref|NR_135876.1| Nocardioides marmoriterrae strain JOS5-1 16S ribosomal RNA, partial sequence",17
"gi|343202692|ref|NR_043106.1| Alloalcanivorax dieselolei strain B-5 16S ribosomal RNA, partial sequence",17
"gi|1397641742|ref|NR_156851.1| Chthonobacter albigriseus strain ED7 16S ribosomal RNA, partial sequence",17
"gi|1315204028|ref|NR_152697.1| Legionella saoudiensis strain LS-1 16S ribosomal RNA, partial sequence",17
"gi|2363086782|ref|NR_181648.1| Paraburkholderia acidicola strain ATCC 31363 16S ribosomal RNA, complete sequence",17
"gi|1137647772|ref|NR_145554.1| Modestobacter muralis strain MDVD1 16S ribosomal RNA, partial sequence",17
"gi|507148059|ref|NR_102866.1| Cytophaga hutchinsonii ATCC 33406 16S ribosomal RNA, partial sequence",17
"gi|343202245|ref|NR_042531.1| Methylocystis heyeri strain H2 16S ribosomal RNA, partial sequence",17
"gi|1445136108|ref|NR_158148.1| Marivibrio halodurans strain ZC80 16S ribosomal RNA, complete sequence",16
"gi|1776910885|ref|NR_164618.1| Ketobacter alkanivorans strain GI5 16S ribosomal RNA, partial sequence",16
"gi|2363081772|ref|NR_179132.1| Paraburkholderia panacihumi strain DCY115 16S ribosomal RNA, partial sequence",16
"gi|444304272|ref|NR_074698.1| Ignavibacterium album JCM 16511 16S ribosomal RNA, partial sequence",16
"gi|2363085886|ref|NR_181195.1| Permianibacter fluminis strain IMCC34836 16S ribosomal RNA, partial sequence",16
"gi|2363084922|ref|NR_180709.1| Paraburkholderia madseniana strain RP11 16S ribosomal RNA, partial sequence",16
"gi|1146059128|ref|NR_145860.1| Bradyrhizobium viridifuturi strain SEMIA 690 16S ribosomal RNA, partial sequence >gi|1397641893|ref|NR_157003.1| Bradyrhizobium mercantei strain SEMIA 6399 16S ribosomal RNA, partial sequence",16
"gi|2621112357|ref|NR_189261.1| Fontisphaera persica strain B-154 16S ribosomal RNA, complete sequence",16
"gi|636560317|ref|NR_116377.1| Methylorosula polaris strain V-022 16S ribosomal RNA, partial sequence",16
"gi|2363084673|ref|NR_180585.1| Pseudoduganella guangdongensis strain DS3 16S ribosomal RNA, partial sequence",16
"gi|645320810|ref|NR_117927.1| Ornithinibacillus scapharcae TW25 16S ribosomal RNA, partial sequence",16
"gi|2221405267|ref|NR_175452.1| Paraburkholderia dioscoreae strain LMG 31881 16S ribosomal RNA, partial sequence",16
"gi|2621112356|ref|NR_189260.1| Aurantibacillus circumpalustris strain Swamp196 16S ribosomal RNA, partial sequence",16
"gi|659364440|ref|NR_121678.1| Desulfuromonas acetoxidans strain DSM 684 16S ribosomal RNA, partial sequence",16
"gi|2363086665|ref|NR_181589.1| Serpentinimonas maccroryi strain B1 16S ribosomal RNA, complete sequence",15
"gi|645321266|ref|NR_118274.1| Rhizobium laguerreae strain FB206 16S ribosomal RNA, partial sequence >gi|645321353|ref|NR_118339.1| Rhizobium leguminosarum bv. viciae USDA 2370 16S ribosomal RNA, partial sequence",15
"gi|2363081214|ref|NR_178850.1| Burkholderia paludis strain MSh1 16S ribosomal RNA, partial sequence",15
"gi|343202468|ref|NR_042768.1| Geopsychrobacter electrodiphilus strain A1 16S ribosomal RNA, partial sequence",15
"gi|265678618|ref|NR_028923.1| Methylocapsa acidiphila strain B2 16S ribosomal RNA, partial sequence",15
"gi|566085280|ref|NR_109152.1| Cupriavidus alkaliphilus strain ASC-732 16S ribosomal RNA, partial sequence",15
"gi|566084930|ref|NR_108474.1| Methylocystis bryophila strain H2s 16S ribosomal RNA, partial sequence",15
"gi|1491514576|ref|NR_159185.1| Acidocella aquatica strain Ok2G 16S ribosomal RNA, partial sequence",15
"gi|2363080613|ref|NR_178548.1| Nitrospina watsonii strain 347 16S ribosomal RNA, partial sequence",15
"gi|1909404483|ref|NR_170538.1| Duganella rivi strain FT55W 16S ribosomal RNA, partial sequence",15
"gi|343200153|ref|NR_040840.1| Pelotomaculum thermopropionicum SI 16S ribosomal RNA, partial sequence",15
"gi|444304259|ref|NR_074685.1| Pelotomaculum thermopropionicum SI 16S ribosomal RNA, partial sequence",15
"gi|1811131569|ref|NR_165751.1| Amnimonas aquatica strain HR-E 16S ribosomal RNA, partial sequence",15
"gi|1341394026|ref|NR_153698.1| Niastella hibisci strain THG-YS3.2.1 16S ribosomal RNA, partial sequence",15
"gi|1269860148|ref|NR_029282.2| Rhodothermus marinus DSM 4252 strain R-10 16S ribosomal RNA, complete sequence",15
"gi|1146059177|ref|NR_145909.1| Pseudorhodoplanes sinuspersici strain RIPI 110 16S ribosomal RNA, partial sequence",15
"gi|2221405293|ref|NR_175460.1| Paraburkholderia silviterrae strain personal::4 M-K11 16S ribosomal RNA, partial sequence",15
"gi|1441204331|ref|NR_157746.1| Laceyella thermophila strain YIM 79486 16S ribosomal RNA, complete sequence",15
"gi|1246951800|ref|NR_149804.1| Bradyrhizobium centrosematis strain A9 16S ribosomal RNA, partial sequence",14
"gi|1237084016|ref|NR_042754.2| Geothermobacter ehrlichii strain SS015 16S ribosomal RNA, partial sequence",14
"gi|1679775925|ref|NR_163647.1| Tunturiibacter lichenicola strain SBC68 16S ribosomal RNA, partial sequence",14
"gi|1227086136|ref|NR_148629.1| Tagaea marina strain TT1 16S ribosomal RNA, partial sequence",14
"gi|1315204034|ref|NR_152704.1| Chelatococcus reniformis strain B2974 16S ribosomal RNA, partial sequence",14
"gi|631251677|ref|NR_112875.1| Ignavibacterium album JCM 16511 strain Mat9-16 16S ribosomal RNA, partial sequence",14
"gi|1441204307|ref|NR_157722.1| Mucilaginibacter craterilacus strain N60A 16S ribosomal RNA, partial sequence",14
"gi|343200285|ref|NR_040972.1| Levilinea saccharolytica strain KIBI-1 16S ribosomal RNA, partial sequence",14
"gi|343201454|ref|NR_042180.1| Beijerinckia mobilis strain DSM 2326 16S ribosomal RNA, partial sequence",14
"gi|559795231|ref|NR_104821.1| Nitrospina gracilis 3/211 16S ribosomal RNA, partial sequence",14
"gi|343198836|ref|NR_043813.1| Methyloversatilis universalis FAM5 16S ribosomal RNA, partial sequence",14
"gi|2363081530|ref|NR_179011.1| Pseudomonas insulae strain UL073 16S ribosomal RNA, partial sequence",14
"gi|2363087097|ref|NR_181804.1| Bifidobacterium pluvialisilvae strain 82T24 16S ribosomal RNA, partial sequence",14
"gi|559795273|ref|NR_104864.1| Archangium disciforme strain CMU 1 16S ribosomal RNA, partial sequence",14
"gi|2363084118|ref|NR_180308.1| Permianibacter fluminis strain IMCC34836 16S ribosomal RNA, partial sequence",14
"gi|636559935|ref|NR_115995.1| Georgfuchsia toluolica strain G5G6 16S ribosomal RNA, partial sequence",14
"gi|1779814861|ref|NR_164936.1| Mucilaginibacter xinganensis strain BJC16-A31 16S ribosomal RNA, partial sequence",14
"gi|2363086725|ref|NR_181619.1| Carboxylicivirga marina strain N1Y132 16S ribosomal RNA, partial sequence",14
"gi|2363083443|ref|NR_179970.1| Skermanella pratensis strain W17 16S ribosomal RNA, partial sequence",14
"gi|310975235|ref|NR_037099.1| Caulobacter vibrioides strain CB51 16S ribosomal RNA, partial sequence",13
"gi|631251949|ref|NR_113147.1| Sulfuritalea hydrogenivorans sk43H 16S ribosomal RNA, partial sequence",13
"gi|2363085091|ref|NR_180794.1| Microvirga thermotolerans strain HR1 16S ribosomal RNA, partial sequence",13
"gi|631253110|ref|NR_114308.1| Brevundimonas abyssalis TAR-001 16S ribosomal RNA, partial sequence",13
"gi|343201766|ref|NR_042492.1| Arenimonas composti TR7-09 = DSM 18010 16S ribosomal RNA, partial sequence",13
"gi|1811131528|ref|NR_165710.1| Mucibacter soli strain R1-15 16S ribosomal RNA, partial sequence",13
"gi|2363082133|ref|NR_179313.1| Rhizobium dioscoreae strain S-93 16S ribosomal RNA, partial sequence",13
"gi|2180566448|ref|NR_174296.1| Bradyrhizobium australiense strain CNPSO:4014 16S ribosomal RNA, partial sequence",13
"gi|645320200|ref|NR_117462.1| Melittangium lichenicola strain DSM 2275 16S ribosomal RNA, partial sequence",13
"gi|310975127|ref|NR_036991.1| Legionella rubrilucens strain WA-270A-C2 16S ribosomal RNA, partial sequence",13
"gi|343200600|ref|NR_041287.1| Paraburkholderia terrae strain KMY02 16S ribosomal RNA, partial sequence",13
"gi|343200549|ref|NR_041236.1| Lutispora thermophila DSM 19022 strain EBR46 16S ribosomal RNA, partial sequence",13
"gi|2221405570|ref|NR_175582.1| Paraburkholderia pallida strain 7MH5 16S ribosomal RNA, partial sequence",13
"gi|1199303371|ref|NR_147722.1| Silvibacterium dinghuense strain DHOF10 16S ribosomal RNA, partial sequence",13
"gi|2363081122|ref|NR_178804.1| Methylothermalis aethiopiae strain LS7-MT 16S ribosomal RNA, partial sequence",13
"gi|2136551566|ref|NR_173569.1| Methyloradius palustris strain Zm11 16S ribosomal RNA, partial sequence",13
"gi|672238947|ref|NR_125536.1| Rhodoferax saidenbachensis strain ED16 16S ribosomal RNA, partial sequence",13
"gi|2363085864|ref|NR_181184.1| Brevundimonas huaxiensis strain 090558 16S ribosomal RNA, partial sequence",13
"gi|507148054|ref|NR_102861.1| Alistipes shahii WAL 8301 16S ribosomal RNA, partial sequence",13
"gi|659364762|ref|NR_121730.1| Legionella oakridgensis strain OR-10 16S ribosomal RNA, partial sequence",13
"gi|507147969|ref|NR_102776.1| Syntrophus aciditrophicus strain SB 16S ribosomal RNA, partial sequence",13
"gi|343203040|ref|NR_043576.1| Geobacter pickeringii strain G13 16S ribosomal RNA, partial sequence",13
"gi|636558572|ref|NR_114629.1| Acidiferrobacter thiooxydans strain m-1 16S ribosomal RNA, partial sequence",13
"gi|559795323|ref|NR_104916.1| Coxiella burnetii strain ATCC VR-615 16S ribosomal RNA, partial sequence",12
"gi|959495029|ref|NR_133877.1| Terriglobus tenax strain DRP 35 16S ribosomal RNA, partial sequence",12
"gi|2180566461|ref|NR_174303.1| Luteithermobacter gelatinilyticus strain MEBiC09520 16S ribosomal RNA, complete sequence",12
"gi|1491520141|ref|NR_159304.1| Sphingomonas colocasiae strain CC-MHH0539 16S ribosomal RNA, partial sequence",12
"gi|343204735|ref|NR_043811.1| Variovorax soli strain GH9-3 16S ribosomal RNA, partial sequence",12
"gi|343203506|ref|NR_043677.1| Chitinimonas koreensis strain R2A43-10 16S ribosomal RNA, partial sequence",12
"gi|485099115|ref|NR_102511.1| Rhizobium tropici CIAT 899 16S ribosomal RNA, partial sequence",12
"gi|645321015|ref|NR_118084.1| Rhizobium tropici CIAT 899 16S ribosomal RNA, partial sequence",12
"gi|2363085732|ref|NR_181118.1| Mangrovibacillus cuniculi strain R1DC41 16S ribosomal RNA, partial sequence",12
"gi|959495052|ref|NR_133904.1| Thermotoga profunda AZM34c06 16S ribosomal RNA, partial sequence",12
"gi|343205987|ref|NR_044523.1| Phaselicystis flava strain SBKo001 16S ribosomal RNA, partial sequence",12
"gi|2363080609|ref|NR_178546.1| Magnetofaba australis IT-1 16S ribosomal RNA, partial sequence",12
"gi|823545342|ref|NR_102767.2| Syntrophothermus lipocalidus strain DSM 12680 16S ribosomal RNA, partial sequence",12
"gi|559795270|ref|NR_104861.1| Caldanaerobacter subterraneus strain DSM 13054 16S ribosomal RNA, partial sequence",12
"gi|2363084506|ref|NR_180501.1| Paraburkholderia atlantica strain CNPSo 3155 16S ribosomal RNA, complete sequence",12
"gi|631251717|ref|NR_112915.1| Thermosporothrix hazakensis strain SK20-1 16S ribosomal RNA, partial sequence",12
"gi|631252066|ref|NR_113264.1| Conexibacter arvalis strain KV-962 16S ribosomal RNA, partial sequence",12
"gi|2221405526|ref|NR_175564.1| Rhodoferax aquaticus strain personal::Gr-4 16S ribosomal RNA, partial sequence",12
"gi|2463901665|ref|NR_184598.1| Longitalea arenae strain SYSU D01084 16S ribosomal RNA, partial sequence",12
"gi|310975027|ref|NR_036891.1| Holophaga foetida strain TMBS4 16S ribosomal RNA, partial sequence",12
"gi|343201176|ref|NR_041925.1| Telmatospirillum siberiense strain 26-4b1 16S ribosomal RNA, partial sequence",12
"gi|1953646626|ref|NR_171469.1| Flavobacterium sufflavum strain BBQ-12 16S ribosomal RNA, partial sequence",12
"gi|1953646544|ref|NR_171428.1| Actinomarinicola tropica strain SCSIO 58843 16S ribosomal RNA, partial sequence",12
"gi|444303960|ref|NR_074383.1| Anaerolinea thermophila strain UNI-1 16S ribosomal RNA, partial sequence",12
"gi|1864207201|ref|NR_169496.1| Modestobacter italicus strain BC 501 16S ribosomal RNA, partial sequence",12
"gi|343198522|ref|NR_042778.1| Streptococcus thermophilus strain ATCC 19258 16S ribosomal RNA, partial sequence",11
"gi|2363084741|ref|NR_180619.1| Pseudoflavonifractor gallinarum strain Cla-CZ-98 16S ribosomal RNA, partial sequence",11
"gi|343201511|ref|NR_042237.1| Malikia granosa strain P1 16S ribosomal RNA, partial sequence",11
"gi|1315204050|ref|NR_152720.1| Marinibaculum pumilum strain H2 16S ribosomal RNA, partial sequence",11
"gi|636558990|ref|NR_115047.1| Thiohalocapsa marina strain JA142 16S ribosomal RNA, partial sequence",11
"gi|1953646724|ref|NR_171519.1| Legionella qingyii strain km488 16S ribosomal RNA, partial sequence",11
"gi|2363083617|ref|NR_180056.1| Phenylobacterium soli strain LX32 16S ribosomal RNA, partial sequence",11
"gi|1811131506|ref|NR_165688.1| Mucilaginibacter hankyongensis strain BR5-28 16S ribosomal RNA, partial sequence",11
"gi|1864207059|ref|NR_169353.1| Variovorax robiniae strain UCM-G35 16S ribosomal RNA, partial sequence",11
"gi|444439692|ref|NR_075007.1| Citrifermentans bemidjiense Bem 16S ribosomal RNA, complete sequence",11
"gi|343201098|ref|NR_041785.1| Bradyrhizobium liaoningense strain 2281 16S ribosomal RNA, partial sequence",11
"gi|444439419|ref|NR_074734.1| Alloalcanivorax dieselolei strain B5 16S ribosomal RNA, partial sequence",11
"gi|645320373|ref|NR_117593.1| Caldanaerobacter subterraneus strain DSM 13054 16S ribosomal RNA, partial sequence",11
"gi|2363086007|ref|NR_181256.1| Nisaea sediminum strain NBU1469 16S ribosomal RNA, partial sequence",11
"gi|631253195|ref|NR_114393.1| Thomasclavelia spiroformis strain JCM 1432 16S ribosomal RNA, partial sequence",11
"gi|2363085870|ref|NR_181187.1| Sphingosinithalassobacter tenebrarum strain zrk23 16S ribosomal RNA, complete sequence",11
"gi|219878404|ref|NR_025543.1| Thermoleophilum album strain HS-5 16S ribosomal RNA, partial sequence",11
"gi|645319720|ref|NR_117077.1| Methyloferula stellata AR4 16S ribosomal RNA, partial sequence",11
"gi|645320931|ref|NR_118022.1| Granulicella arctica strain MP5ACTX2 16S ribosomal RNA, partial sequence",11
"gi|1811131558|ref|NR_165740.1| Mucilaginibacter terrigena strain 17JY9-4 16S ribosomal RNA, partial sequence",11
"gi|1269785499|ref|NR_116360.2| Bradyrhizobium cytisi strain CTAW11 16S ribosomal RNA, complete sequence",11
"gi|566084845|ref|NR_108222.1| Kaistia terrae strain 5YN7-3 16S ribosomal RNA, partial sequence",11
"gi|631252765|ref|NR_113963.1| Paraburkholderia terrae strain NBRC 100964 16S ribosomal RNA, partial sequence",11
"gi|631253082|ref|NR_114280.1| Flavobacterium glycines strain NBRC 105008 16S ribosomal RNA, partial sequence",11
